energy_or_uniformity,contrast,correlation,variance,texture_homogeneity,sum_average,sum_variance,sum_entropy,entropy,diff_variance,diff_entropy,info_measures_of_correlation,info_measures_of_correlation,birads
0.17046156860661393,0.3021702470429033,0.840675339988357,0.9427863988197831,0.8619269453594052,15.354410173680824,3.468975348236222,2.5741640581784013,2.89067322482169,0.049780838081988105,0.8160617137231506,-0.49374406939766413,0.8970633690398815,3
0.24101413964873494,0.19976692893242692,0.8354564911808581,0.6176619387892501,0.9011119941859974,18.30578583173771,2.2708808262246096,2.1497517328198237,2.3529222642265943,0.05607050406141215,0.6660978450688078,-0.5258882570409432,0.880483945921125,3
0.22068809142801635,0.189043207164173,0.9325328175796598,1.4274360237579038,0.9105154439202179,17.385665132079613,5.520700887867403,2.391174630478133,2.5796385602890894,0.054276607743031426,0.6285453258524857,-0.6484055528601462,0.9473790780104141,3
0.37653140084486614,0.240165761622353,0.5983906497170624,0.30218691698708966,0.882806506973236,15.72758653410788,0.9685819063259927,1.7461476482673521,1.996674258382398,0.05234585253777731,0.7460833445375952,-0.3169457165949788,0.6598971331210745,3
0.5009065097940102,0.18920410104707416,0.5556304737309331,0.21648625622703577,0.9070674833837759,18.069333455673966,0.676740923861081,1.443273671207676,1.638713148165473,0.05658629198567607,0.6616153640172413,-0.3053985476999846,0.5962010480099644,3
0.19545182904217612,0.2486179864967537,0.861872857744601,0.9138946965965153,0.8857517088208875,17.082962090327886,3.4069607998892963,2.518305464021844,2.7839209361861434,0.05017141814265641,0.7275799831500958,-0.5491700090052078,0.9119598265000549,3
0.28619097533020144,0.3341903803955881,0.5336586092478917,0.3616469987491307,0.8458933236591051,15.604313625445702,1.1123976146009298,1.9003927649942978,2.2630144861309716,0.047326998375589145,0.8677851307595106,-0.26407306222270405,0.5944269944345315,3
0.24535028885970434,0.23864753039036835,0.8174076409825943,0.6649943334982105,0.8861245059863373,18.386385946867346,2.421329803602487,2.2111989503969496,2.45824031838471,0.05404855233785979,0.7180682554145574,-0.49350869841975015,0.8619371432511136,3
0.18148163627682984,0.494492125529303,0.8569248613018713,1.881955903142525,0.8387247636276257,17.344441156288624,7.033331487040792,2.771939631698835,3.158746194660576,0.043272883528762615,0.9507339915903545,-0.4983522938914374,0.8995859732916139,3
0.198632398313136,0.31187527284690575,0.7982090595807994,0.7803625224254496,0.86361145152716,15.310982400047337,2.8095748168549335,2.4479706907193277,2.77286010929395,0.0510927930368746,0.8020052020310618,-0.4709639113582478,0.8553715284461024,3
0.3424331429346843,0.2122786533062889,0.6180723210304436,0.2793256350311083,0.8954421850133718,18.86065694529711,0.9050238868181424,1.5929739420147757,1.8109978137968543,0.05539164406706748,0.680946822479595,-0.35527733352629076,0.6597471522413098,3
0.37519130712820936,0.15061383764940767,0.7159821015228816,0.2667110508536446,0.9248018981395818,19.020886284400106,0.9162303657651677,1.5025392619464633,1.653770229222823,0.060542279182109485,0.5774638085339936,-0.4381015042619886,0.7462985532027215,3
0.37329530147015,0.22040137413449506,0.7118308738656748,0.4028617029801659,0.8944116774097933,16.116854595828215,1.3910454377861725,1.8802401170495657,2.1060788786228963,0.05478060602377054,0.7020169556852929,-0.4170669075149395,0.7627768185490892,3
0.33957996924299966,0.24594515828145952,0.6655109520796119,0.3662495537367185,0.885309987321404,17.50416646025828,1.2190530566653763,1.857551402984484,2.1173997251287746,0.05402723389752299,0.7230052898829923,-0.392297086510308,0.7250153787162396,3
0.18011654329542398,0.2636318679650044,0.8642487770021784,0.9849564283305853,0.8757230139378145,17.56738808357102,3.676193845357358,2.5497392684446805,2.8190997057199985,0.04849523725022736,0.7562560732133626,-0.5379650956727624,0.9140398234364758,3
0.26575096358428657,0.17160541493456724,0.83273508035103,0.5190968352923008,0.9151789796264354,13.84652164218669,1.9047819262346493,2.054557342584071,2.229216731170843,0.0691869334596589,0.6220860852529582,-0.535951390755009,0.8789615872300341,3
0.20030814955318074,0.24188803407938808,0.9103750834170791,1.3772979992860201,0.8955676939319279,16.47650841928762,5.267303963064703,2.6138603419889836,2.8370293330270626,0.05532767781856949,0.7147181366066151,-0.6047951086274612,0.9413742632404458,3
0.551513292944123,0.1646967721984714,0.5534226305110325,0.18590503917902126,0.9189321942579071,17.908050321211217,0.578923384517634,1.3150119732655423,1.485147481025342,0.0589384786180431,0.6159140853002772,-0.3048317757273762,0.5863956643055067,3
0.14783076888122806,0.3452023961567143,0.8583153764991855,1.2207384451134395,0.8439362426284471,15.277020233644208,4.537751384297039,2.745944557163754,3.1074526473661277,0.04790710558744602,0.8565127132708044,-0.49602948146825226,0.9115470334686477,3
0.1461242233778218,0.3182297840593946,0.8831189712722528,1.4054091031971663,0.8642810766405166,14.760174932683375,5.303406628729246,2.8646250746616913,3.195443069398091,0.05087326556353121,0.8119583088202701,-0.5510121573453215,0.9307270282370652,3
0.3276675380855539,0.2101270751570529,0.694899006702962,0.34806128254713686,0.8964812035991946,16.493334287180307,1.1821180550315262,1.8122534413115603,2.0279560707035587,0.05967968748576473,0.6872843690655339,-0.4010255711421366,0.7489904133376829,3
0.3146180249248464,0.209815345645868,0.7982921022492522,0.5298509332311664,0.899778114302465,13.190854756138322,1.9095883872787964,2.064773092545347,2.2864960556511886,0.06561886226312867,0.690517784111,-0.48065400365685057,0.8454148820946304,3
0.4070134392562327,0.1599254328245005,0.7596256831220618,0.34062800062198517,0.9231867760409811,16.59932876291353,1.2025865696634384,1.6892954768937263,1.857419642166756,0.06080011190196716,0.577182019472539,-0.49644746596368405,0.7977527792176977,3
0.3169301993018886,0.21175483276305443,0.7947142130860689,0.5288585428119902,0.898163838401636,17.219973660703765,1.9036793384849147,2.068734336478525,2.2908516824098397,0.05537270767073761,0.690427463084793,-0.4869812758669664,0.8486440303178655,3
0.3347863924269438,0.19361885555798578,0.6974432793803905,0.319617621464036,0.9036009915449867,17.20459890207232,1.0848516302982063,1.7112669176136859,1.9069548568256771,0.05651097377058596,0.655401733516935,-0.4094603387502308,0.747664087824435,3
0.21120561394907175,0.2274156830140302,0.858931873341455,0.8238543567360861,0.8884050836630528,14.416669514589211,3.0680017439302985,2.402911766674792,2.6331402653331097,0.05923811320661234,0.6934707888632883,-0.5543472878125696,0.9104671592763867,3
0.292398518528109,0.2459474652118152,0.6954793925046691,0.40671023714075966,0.8850595630300822,15.679309532588599,1.3808934833512283,1.9335237543611767,2.1944383874460995,0.057771663924562386,0.7380511553128715,-0.4030192232511731,0.7574365965732477,3
0.20952023447287602,0.20966102392332653,0.8771869497902418,0.8735870654919186,0.8970493413839737,13.762537938748741,3.2846872380443743,2.516137455430916,2.7309484804382405,0.060718594562644404,0.6701904002788337,-0.5781889418450239,0.9285853223490095,3
0.6161879885341363,0.13804863586858993,0.531433405648204,0.15207337860637757,0.9315894841490383,13.895197184418475,0.4702448785569075,1.1520981707595477,1.2936424682417669,0.06701735230886256,0.5599473584430001,-0.2953771097710023,0.5476354262874699,3
0.1711246020009815,0.32482399565683717,0.8840574559732189,1.4293761546245172,0.856121920970956,16.77845005388793,5.392680622841203,2.792061484174024,3.1225522360902347,0.04894434380350582,0.8413409120637754,-0.5227361545632473,0.9223287095337976,3
0.1830959950901442,0.33462451998529097,0.7867902018032679,0.7805816139742283,0.85272465984452,15.413332408824626,2.78770193591163,2.4888012105185937,2.836560794727108,0.04924091626738781,0.8386600157016755,-0.4464251503811781,0.8501575241587871,3
0.37342664319953267,0.1808726909623494,0.705216155986289,0.3110817584135461,0.9098116881072608,19.542657553445466,1.06345434269181,1.7088113213306948,1.890885597902073,0.053317454636316916,0.6363753011182379,-0.4221838973228248,0.7580376939983952,3
0.2965601400384308,0.2543944427578347,0.6614277827901668,0.3843630906485956,0.8776088757467825,16.565665994048796,1.2830579198365428,1.918973443757341,2.186247910011919,0.05218140298465658,0.7526708330611324,-0.3798995885615963,0.7390825112872468,3
0.2113773197591775,0.30883101107371996,0.7820428038528308,0.725038626782888,0.8606920940521249,12.75559079262494,2.5913234960578237,2.4153216954262575,2.740980437373918,0.05427446983972154,0.8130311895791312,-0.45253818063903994,0.8451292414296379,3
0.14225842870146088,0.3025800898166319,0.8988130306028687,1.535136573050424,0.8631736380604818,12.77683176121198,5.837966202385054,2.9359033741259837,3.2556025261172463,0.05398394761939442,0.8185547237068851,-0.5557354673888454,0.9430890239323363,3
0.21351220947250668,0.32053139479470716,0.8119351195105275,0.8756768360897667,0.8606495844719303,14.565092545341376,3.182175949564349,2.484630080210015,2.806430501393005,0.05049780577534294,0.8106381220505379,-0.4825796796267018,0.8691635609791171,3
0.30954004427048043,0.2505345711437913,0.7786842705844668,0.5706823217542144,0.8856621159973624,16.95148029602378,2.0321947158730778,2.061474589489546,2.3217285088973822,0.053105599416234474,0.7506272403523804,-0.4471462644769896,0.8199307225856257,3
0.17108486514467894,0.33130100764882603,0.8576848775136237,1.1759868565698568,0.8617626132674981,12.124213296565362,4.372646418630607,2.6791060536455293,3.0234244801358754,0.05860314943563157,0.8440625103860014,-0.513875685790351,0.908043664838009,3
0.22690233225496956,0.21194142329430993,0.8621439722289346,0.7812637022472927,0.9020178148526424,16.17237328489465,2.9131133856948566,2.3209647877307527,2.5467046426201856,0.05612384012404609,0.6862925504213155,-0.5496868320035909,0.9043707224163556,3
0.3059702284960513,0.23420609527066358,0.7069764272968679,0.3991992751463133,0.8863836366940323,14.665519073527495,1.362591005314583,1.9758768543339087,2.2228702917906613,0.05698175066247281,0.7444742025836094,-0.391501833072432,0.7798400445480247,3
0.3463633360564164,0.2243322207640667,0.5800314328796541,0.27216438441485485,0.8892820135550414,13.126754967297876,0.8643253168953606,1.5594989216106643,1.7867095289561377,0.06957320237494166,0.7134281681526823,-0.3204480704130324,0.6290312582271322,3
0.2544072212332532,0.24276083419178024,0.7524763512875667,0.4925780201135261,0.8826718651985637,15.761798634651871,1.727551246262324,2.1241081351825257,2.3790025670885315,0.052728830632964054,0.7418134586856888,-0.4300763149332263,0.8145259323343106,3
0.24378452173953943,0.2052840713455589,0.8355439137775548,0.6450891536247945,0.9018499720645636,16.018574315668097,2.3750725431535953,2.223498387241716,2.437395385940687,0.06137493463522285,0.6661951771798187,-0.5450922687235039,0.888424888361144,3
0.18951206519179892,0.2641719326935719,0.8466735336899355,0.8645467851159993,0.8760404302633343,15.14439451013322,3.1940152077704353,2.500138923556225,2.77619782934333,0.053046152418228056,0.7408959938133177,-0.5348394496577675,0.9050890021335561,3
0.13646586526347787,0.4628710544541127,0.8139530138390878,1.2897695592991298,0.8206163434218601,15.94213046368317,4.69620718274241,2.891346013324411,3.3589301494320565,0.04540548698839422,0.95826821728865,-0.45527523769682016,0.8782131349073403,3
0.2669645512685017,0.24178025654457858,0.8621602170306548,0.8739096920609868,0.8938814550205623,17.617257538398043,3.253858511699389,2.3370390505220966,2.577053232686522,0.05128542623472212,0.7143230749042917,-0.5465634865618162,0.8985191174971534,3
0.1608296874976129,0.21737050095330032,0.9262307195205735,1.488616884541574,0.8959099968403763,19.033494964214235,5.73709703721301,2.78430276974345,3.006476769769579,0.051621257331872214,0.684259115211935,-0.6264911739285463,0.9577284345143848,3
0.23886702353021266,0.18649962203957096,0.8532705920602883,0.6413918122759362,0.9077907927217111,16.307580128448233,2.3790676270641766,2.242809411855076,2.432825017536133,0.057363581706666666,0.6413620703787999,-0.5585348254808095,0.903746562710524,3
0.2820176411836807,0.27833971416584735,0.648325848659543,0.39164402697790274,0.8652879876891879,15.630071898881544,1.288236393745774,1.9525838837315477,2.2428597325527235,0.054294328095207046,0.790499888381069,-0.3463978837003926,0.7267153353969753,3
0.26378314837098127,0.21299210578021902,0.8491071928030676,0.7193278758263609,0.8995282721524076,15.425842287932383,2.664319397525246,2.186988478389769,2.4038273868686617,0.055932216602155804,0.6825019476425449,-0.5324443774431584,0.8840083298088102,3
